order_id,order_date,customer,region,category,product,quantity,unit_price,revenue
2149,2024-09-13,Customer 16,West,Apparel,Denim Jacket,2,36.36,72.72
2093,2024-08-30,Customer 19,East,Home & Kitchen,Blender,1,63.17,63.17
2627,2024-12-29,Customer 39,North,Apparel,Running Shoes,1,38.05,52.08
1994,2024-08-09,Customer 39,East,Sports,Yoga Mat,2,45.73,91.46
1580,2024-05-01,Customer 38,West,Home & Kitchen,Coffee Maker,4,59.75,239.0
2045,2024-08-19,Customer 32,East,Home & Kitchen,Cookware Set,3,87.8,263.4
1077,2024-01-17,Customer 50,East,Electronics,Laptop Stand,4,118.24,472.96
1547,2024-04-23,Customer 31,West,Sports,Dumbbell Set,3,68.68,206.04
2286,2024-10-14,Customer 2,South,Sports,Yoga Mat,2,51.52,103.04
1748,2024-06-10,Customer 43,East,Books,Self-Help Guide,4,20.37,81.48
1826,2024-06-28,Customer 13,West,Home & Kitchen,Coffee Maker,3,57.39,172.17
1125,2024-01-28,Customer 23,West,Home & Kitchen,Air Fryer,3,78.46,235.38
2252,2024-10-06,Customer 21,East,Home & Kitchen,Blender,3,64.34,193.02
1757,2024-06-13,Customer 57,West,Electronics,Bluetooth Speaker,3,124.15,372.45
2066,2024-08-23,Customer 9,East,Home & Kitchen,Cookware Set,2,74.86,149.72
1576,2024-04-30,Customer 42,East,Electronics,Laptop Stand,2,119.39,238.78
1621,2024-05-10,,North,Electronics,4K Monitor,1,136.08,136.08
1767,2024-06-16,Customer 21,West,Books,Fiction Novel,3,19.46,58.38
2229,2024-10-01,Customer 6,South,Electronics,4K Monitor,2,107.86,215.72
2617,2024-12-27,Customer 56,West,Electronics,Laptop Stand,3,104.31,514.49
2634,2024-12-31,Customer 40,North,Home & Kitchen,Air Fryer,2,81.79,264.35
2030,2024-08-15,Customer 19,West,Books,Fiction Novel,3,17.2,51.6
2486,2024-11-29,Customer 45,South,Books,Self-Help Guide,2,9999.99,72.04
1802,2024-06-23,Customer 27,West,Home & Kitchen,Air Fryer,4,75.12,300.48
1844,2024-07-02,Customer 46,West,Apparel,Denim Jacket,3,51.14,153.42
2391,2024-11-06,Customer 53,West,Books,Biography,2,22.5,78.56
2612,2024-12-26,Customer 3,East,Sports,Cycling Helmet,3,64.96,307.15
2413,2024-11-10,Customer 11,North,Books,Biography,1,21.81,35.07
1259,2024-02-25,Customer 24,North,Home & Kitchen,Air Fryer,4,76.27,305.08
1282,2024-02-29,Customer 26,North,Apparel,Denim Jacket,3,50.95,152.85
1634,2024-05-13,Customer 6,West,Sports,Tennis Racket,1,46.74,46.74
2547,2024-12-13,Customer 22,North,Apparel,Denim Jacket,4,55.22,372.59
1474,2024-04-10,Customer 38,South,Home & Kitchen,Coffee Maker,2,83.35,166.7
1455,2024-04-05,Customer 22,South,Electronics,Bluetooth Speaker,1,128.33,128.33
1320,2024-03-07,Customer 27,South,Home & Kitchen,Blender,2,77.47,154.94
1434,2024-04-02,Customer 46,South,Books,Biography,4,18.55,74.2
2581,2024-12-21,Customer 28,East,Books,Biography,1,21.2,36.48
1299,2024-03-03,Customer 57,East,Books,Cookbook,4,14.67,58.68
1436,2024-04-02,Customer 16,West,Apparel,Cotton T-Shirt,1,39.7,39.7
2621,2024-12-27,Customer 29,South,Home & Kitchen,Air Fryer,1,60.36,95.75
1438,2024-04-02,Customer 13,West,Books,Fiction Novel,3,20.5,61.5
1325,2024-03-09,Customer 58,South,Apparel,Running Shoes,4,42.82,171.28
1403,2024-03-26,Customer 60,South,Electronics,Bluetooth Speaker,2,151.42,302.84
2289,2024-10-15,Customer 53,West,Home & Kitchen,Cookware Set,2,60.41,120.82
1564,2024-04-28,Customer 38,South,Electronics,4K Monitor,3,108.6,325.8
1292,2024-03-02,Customer 52,West,Apparel,Denim Jacket,2,47.49,94.98
1278,2024-02-29,Customer 13,East,Apparel,Cotton T-Shirt,1,42.54,42.54
1655,2024-05-19,Customer 48,West,Apparel,Cotton T-Shirt,4,46.09,184.36
2432,2024-11-15,Customer 42,West,Books,Cookbook,1,14.45,24.07
1732,2024-06-06,Customer 1,East,Electronics,Wireless Earbuds,3,115.29,345.87
1553,2024-04-25,Customer 15,West,Home & Kitchen,Coffee Maker,2,63.71,127.42
1094,2024-01-21,Customer 24,South,Home & Kitchen,Air Fryer,2,81.19,162.38
2551,2024-12-13,Customer 12,North,Sports,Tennis Racket,3,49.22,213.75
2255,2024-10-07,Customer 14,East,Sports,Cycling Helmet,1,63.62,63.62
1245,2024-02-21,Customer 51,North,Electronics,4K Monitor,1,97.53,97.53
1945,2024-07-28,Customer 19,West,Sports,Cycling Helmet,1,47.41,47.41
2191,2024-09-22,Customer 27,North,Home & Kitchen,Cookware Set,2,71.98,143.96
2356,2024-10-29,Customer 28,East,Apparel,Cotton T-Shirt,1,50.96,50.96
1775,2024-06-17,Customer 27,South,Sports,Dumbbell Set,3,69.27,207.81
1426,2024-03-31,Customer 39,East,Books,Fiction Novel,3,15.13,45.39
2186,2024-09-22,Customer 19,South,Apparel,Wool Sweater,1,38.89,38.89
1149,2024-02-03,Customer 47,South,Apparel,Denim Jacket,4,50.77,203.08
1226,2024-02-17,Customer 29,North,Apparel,Wool Sweater,2,44.69,89.38
1865,2024-07-09,Customer 17,West,Electronics,Bluetooth Speaker,3,143.94,431.82
1967,2024-08-03,Customer 42,North,Electronics,Laptop Stand,2,133.12,266.24
2118,2024-09-05,Customer 2,North,Sports,Dumbbell Set,4,60.39,241.56
2245,2024-10-05,Customer 3,North,Electronics,4K Monitor,1,133.87,133.87
1900,2024-07-18,Customer 38,North,Books,Biography,2,18.69,37.38
1699,2024-05-28,,North,Sports,Cycling Helmet,4,71.23,284.92
1601,2024-05-05,Customer 57,West,Apparel,Running Shoes,1,57.61,57.61
2291,2024-10-15,Customer 45,West,Electronics,Bluetooth Speaker,3,147.57,442.71
2058,2024-08-22,,East,Electronics,Laptop Stand,2,136.32,272.64
1217,2024-02-15,Customer 12,West,Home & Kitchen,Coffee Maker,3,60.51,181.53
2096,2024-08-31,Customer 17,East,Books,Biography,4,22.51,90.04
1817,2024-06-26,Customer 4,West,Electronics,Laptop Stand,3,101.93,305.79
1220,2024-02-15,Customer 5,West,Apparel,Cotton T-Shirt,2,46.32,92.64
1213,2024-02-14,Customer 25,West,Home & Kitchen,Cookware Set,1,88.13,88.13
2525,2024-12-07,Customer 7,West,Sports,Dumbbell Set,1,47.53,79.16
1907,2024-07-20,Customer 6,North,Electronics,Laptop Stand,2,114.08,228.16
1394,2024-03-25,Customer 28,West,Home & Kitchen,Coffee Maker,3,79.81,239.43
1367,2024-03-17,Customer 38,East,Electronics,Bluetooth Speaker,1,149.27,149.27
1924,2024-07-24,,North,Electronics,4K Monitor,1,145.23,145.23
1012,2024-01-04,Customer 45,North,Sports,Cycling Helmet,2,58.88,117.76
2515,2024-12-05,Customer 7,South,Home & Kitchen,Blender,4,72.5,518.17
2367,2024-11-01,Customer 2,East,Electronics,Laptop Stand,4,147.52,1041.45
2222,2024-09-29,Customer 53,North,Home & Kitchen,Cookware Set,2,70.34,140.68
1234,2024-02-19,Customer 37,West,Sports,Dumbbell Set,4,48.24,192.96
1695,2024-05-26,Customer 11,South,Apparel,Wool Sweater,2,57.63,115.26
2444,2024-11-19,Customer 5,East,Home & Kitchen,Blender,3,60.59,290.21
2084,2024-08-28,,North,Electronics,Bluetooth Speaker,1,130.62,130.62
2541,2024-12-11,Customer 5,West,Apparel,Denim Jacket,1,42.36,71.42
2459,2024-11-22,Customer 56,South,Apparel,Running Shoes,2,49.86,136.91
2321,2024-10-22,Customer 56,East,Books,Fiction Novel,1,21.14,21.14
1063,2024-01-15,Customer 49,East,Books,Biography,2,20.9,41.8
1734,2024-06-06,Customer 2,East,Sports,Dumbbell Set,1,70.46,70.46
2023,2024-08-14,Customer 33,South,Home & Kitchen,Air Fryer,2,64.37,128.74
1964,2024-08-02,Customer 46,North,Apparel,Wool Sweater,3,53.34,160.02
1607,2024-05-08,Customer 33,East,Books,Biography,1,17.7,17.7
1013,2024-01-04,Customer 37,East,Electronics,Bluetooth Speaker,4,117.68,470.72
1839,2024-07-01,Customer 29,North,Sports,Dumbbell Set,3,63.3,189.9
1435,2024-04-02,Customer 29,East,Books,Cookbook,3,21.3,63.9
1017,2024-01-05,Customer 10,West,Home & Kitchen,Blender,3,64.38,193.14
1764,2024-06-15,Customer 22,West,Sports,Dumbbell Set,3,50.48,151.44
1348,2024-03-13,Customer 32,North,Electronics,Laptop Stand,2,128.81,257.62
1207,2024-02-13,Customer 29,North,Apparel,Denim Jacket,4,39.65,158.6
2114,2024-09-04,Customer 34,West,Apparel,Denim Jacket,1,49.73,49.73
2331,2024-10-24,Customer 26,South,Apparel,Denim Jacket,4,46.3,185.2
1341,2024-03-12,Customer 50,South,Books,Fiction Novel,2,15.54,31.08
2404,2024-11-08,Customer 35,West,Sports,Tennis Racket,3,47.75,201.85
1344,2024-03-12,Customer 6,West,Electronics,Wireless Earbuds,3,99.02,297.06
2475,2024-11-26,Customer 55,East,Electronics,Laptop Stand,4,120.07,851.59
2507,2024-12-04,Customer 42,North,Apparel,Running Shoes,4,47.78,310.77
1551,2024-04-24,Customer 11,West,Books,Fiction Novel,1,22.91,22.91
1598,2024-05-04,Customer 23,West,Apparel,Wool Sweater,3,54.71,164.13
1032,2024-01-08,Customer 9,East,Sports,Tennis Racket,4,66.42,265.68
1372,2024-03-18,Customer 28,North,Sports,Cycling Helmet,2,44.48,88.96
1657,2024-05-19,Customer 12,North,Books,Biography,3,17.78,53.34
1172,2024-02-07,Customer 57,West,Apparel,Denim Jacket,4,51.8,207.2
2086,2024-08-29,Customer 16,North,Home & Kitchen,Cookware Set,4,68.38,273.52
2518,2024-12-06,Customer 39,East,Home & Kitchen,Coffee Maker,2,67.0,231.04
1408,2024-03-27,Customer 27,South,Electronics,Bluetooth Speaker,4,125.32,501.28
2050,2024-08-19,Customer 12,North,Sports,Yoga Mat,2,55.66,111.32
2594,2024-12-23,Customer 54,North,Home & Kitchen,Air Fryer,3,82.3,383.89
1200,2024-02-12,Customer 37,West,Electronics,Bluetooth Speaker,1,110.97,110.97
2316,2024-10-21,Customer 22,East,Books,Biography,1,17.09,17.09
1860,2024-07-07,Customer 19,East,Books,Fiction Novel,3,18.31,54.93
2532,2024-12-08,Customer 60,East,Books,Self-Help Guide,3,21.11,99.24
2165,2024-09-17,Customer 9,North,Electronics,Bluetooth Speaker,4,137.61,550.44
2509,2024-12-04,Customer 52,East,Sports,Tennis Racket,2,59.63,210.49
2546,2024-12-13,Customer 21,South,Books,Self-Help Guide,1,22.21,36.37
2361,2024-10-30,Customer 48,North,Books,Cookbook,1,21.31,21.31
1489,2024-04-12,Customer 5,South,Books,Cookbook,1,20.59,20.59
2543,2024-12-12,Customer 33,South,Sports,Cycling Helmet,3,62.61,328.83
1212,2024-02-14,,West,Electronics,Laptop Stand,2,120.27,240.54
1133,2024-01-29,Customer 18,East,Apparel,Denim Jacket,1,58.48,58.48
1060,2024-01-14,Customer 8,South,Home & Kitchen,Cookware Set,4,86.89,347.56
1690,2024-05-26,Customer 48,South,Sports,Tennis Racket,2,57.47,114.94
1026,2024-01-06,Customer 46,South,Home & Kitchen,Coffee Maker,1,69.03,69.03
1100,2024-01-23,Customer 50,South,Home & Kitchen,Cookware Set,3,78.0,234.0
1974,2024-08-04,Customer 9,South,Books,Biography,1,23.29,23.29
1776,2024-06-17,Customer 19,West,Books,Cookbook,4,14.43,57.72
1788,2024-06-20,Customer 41,East,Sports,Cycling Helmet,2,70.03,140.06
1520,2024-04-18,Customer 19,West,Apparel,Denim Jacket,2,45.23,90.46
1363,2024-03-16,Customer 15,East,Sports,Dumbbell Set,2,62.1,124.2
1309,2024-03-05,Customer 52,North,Sports,Cycling Helmet,3,60.29,180.87
1795,2024-06-21,Customer 15,East,Sports,Yoga Mat,4,57.6,230.4
1828,2024-06-28,Customer 7,North,Home & Kitchen,Coffee Maker,2,81.34,3439.4480618156263
2276,2024-10-11,Customer 48,West,Apparel,Denim Jacket,4,37.9,151.6
1544,2024-04-23,Customer 11,West,Sports,Dumbbell Set,2,50.35,100.7
1939,2024-07-27,Customer 54,East,Sports,Tennis Racket,4,58.22,232.88
2505,2024-12-03,Customer 2,North,Apparel,Wool Sweater,2,37.0,119.56
1441,2024-04-03,Customer 1,East,Apparel,Cotton T-Shirt,1,41.18,41.18
1647,2024-05-17,,West,Books,Biography,3,17.1,51.3
2003,2024-08-11,Customer 7,North,Apparel,Running Shoes,4,55.09,220.36
1476,2024-04-10,Customer 42,South,Home & Kitchen,Air Fryer,1,66.34,66.34
2046,2024-08-19,Customer 50,South,Electronics,Laptop Stand,1,149.03,149.03
1062,2024-01-15,Customer 28,North,Sports,Tennis Racket,3,61.38,184.14
2172,2024-09-19,Customer 35,North,Electronics,4K Monitor,3,125.6,376.8
1483,2024-04-11,Customer 17,South,Sports,Yoga Mat,4,55.26,221.04
2026,2024-08-15,Customer 7,East,Electronics,Bluetooth Speaker,2,153.06,306.12
2281,2024-10-13,Customer 27,East,Books,Biography,1,20.41,20.41
1052,2024-01-12,Customer 15,East,Apparel,Denim Jacket,4,48.76,195.04
1242,2024-02-20,Customer 59,West,Electronics,Wireless Earbuds,2,108.29,216.58
2197,2024-09-23,Customer 48,West,Home & Kitchen,Blender,1,85.5,85.5
1035,2024-01-09,Customer 11,North,Books,Cookbook,2,22.93,45.86
2202,2024-09-25,Customer 54,West,Books,Fiction Novel,1,19.47,19.47
1738,2024-06-08,Customer 19,West,Home & Kitchen,Cookware Set,4,76.87,307.48
1120,2024-01-27,Customer 38,West,Home & Kitchen,Air Fryer,1,71.85,71.85
2576,2024-12-20,Customer 5,South,Home & Kitchen,Air Fryer,1,83.97,121.97
2299,2024-10-18,Customer 43,North,Home & Kitchen,Blender,2,65.94,131.88
2019,2024-08-14,Customer 21,North,Sports,Cycling Helmet,3,46.87,140.61
1044,2024-01-10,Customer 13,South,Electronics,Wireless Earbuds,2,146.41,292.82
2324,2024-10-22,Customer 52,West,Books,Fiction Novel,3,19.83,59.49
1836,2024-06-30,Customer 39,South,Electronics,Laptop Stand,2,106.37,212.74
1076,2024-01-17,Customer 28,East,Books,Cookbook,1,20.95,20.95
1368,2024-03-17,,North,Books,Fiction Novel,4,16.75,67.0
1906,2024-07-19,Customer 49,West,Home & Kitchen,Blender,1,87.71,87.71
2236,2024-10-02,Customer 16,South,Sports,Yoga Mat,2,67.59,135.18
1267,2024-02-26,Customer 2,East,Home & Kitchen,Coffee Maker,4,69.35,277.4
2335,2024-10-24,,South,Sports,Yoga Mat,4,65.3,261.2
1728,2024-06-05,Customer 45,North,Home & Kitchen,Blender,1,61.35,61.35
1444,2024-04-03,Customer 10,West,Sports,Cycling Helmet,3,54.43,163.29
1503,2024-04-15,Customer 36,South,Home & Kitchen,Coffee Maker,4,67.95,271.8
2519,2024-12-07,Customer 12,North,Apparel,Wool Sweater,1,52.89,92.15
2057,2024-08-21,Customer 38,North,Apparel,Running Shoes,2,40.12,80.24
2033,2024-08-16,Customer 4,East,Apparel,Running Shoes,4,56.54,226.16
2184,2024-09-21,Customer 7,South,Books,Biography,1,17.93,17.93
1285,2024-03-01,Customer 24,South,Sports,Tennis Racket,4,68.12,272.48
1295,2024-03-03,Customer 25,West,Sports,Dumbbell Set,4,48.83,195.32
1625,2024-05-11,Customer 5,South,Sports,Dumbbell Set,4,46.9,187.6
1277,2024-02-28,Customer 53,East,Home & Kitchen,Air Fryer,2,77.77,155.54
2565,2024-12-16,Customer 8,North,Apparel,Cotton T-Shirt,1,40.4,58.6
1484,2024-04-12,Customer 55,North,Home & Kitchen,Coffee Maker,4,59.61,238.44
2520,2024-12-07,Customer 35,West,Home & Kitchen,Air Fryer,4,78.75,505.56
1182,2024-02-09,Customer 19,East,Apparel,Denim Jacket,3,40.94,122.82
1970,2024-08-03,Customer 25,East,Home & Kitchen,Cookware Set,1,85.7,85.7
2601,2024-12-24,Customer 16,West,Electronics,Laptop Stand,2,134.93,382.04
1684,2024-05-24,Customer 43,North,Sports,Tennis Racket,4,57.18,228.72
2615,2024-12-27,Customer 26,East,Home & Kitchen,Blender,3,56.48,243.51
1036,2024-01-09,Customer 60,East,Apparel,Wool Sweater,2,42.11,84.22
2180,2024-09-20,Customer 30,West,Sports,Tennis Racket,2,68.35,136.7
1002,2024-01-01,Customer 8,West,Electronics,Wireless Earbuds,2,114.18,228.36
1754,2024-06-11,Customer 48,West,Books,Biography,3,22.5,67.5
1508,2024-04-16,Customer 39,South,Electronics,Bluetooth Speaker,3,142.71,428.13
1497,2024-04-13,Customer 13,West,Apparel,Denim Jacket,1,42.64,42.64
1308,2024-03-05,Customer 2,East,Home & Kitchen,Cookware Set,2,75.23,150.46
2313,2024-10-21,Customer 57,West,Books,Fiction Novel,1,21.88,21.88
2438,2024-11-17,Customer 15,East,Electronics,Bluetooth Speaker,2,121.17,365.37
2445,2024-11-19,Customer 29,North,Sports,Cycling Helmet,4,48.6,334.7
1141,2024-01-31,Customer 43,East,Home & Kitchen,Coffee Maker,4,57.98,231.92
2247,2024-10-05,Customer 43,East,Electronics,Laptop Stand,2,113.04,226.08
1864,2024-07-09,Customer 32,East,Electronics,Wireless Earbuds,1,116.93,116.93
1183,2024-02-09,Customer 12,South,Electronics,Bluetooth Speaker,1,99.78,99.78
2589,2024-12-22,Customer 56,South,Electronics,Laptop Stand,3,97.41,411.55
2010,2024-08-12,Customer 52,North,Books,Biography,4,17.11,68.44
1912,2024-07-21,Customer 1,North,Sports,Dumbbell Set,3,52.13,156.39
1848,2024-07-03,Customer 46,West,Sports,Dumbbell Set,2,50.26,100.52
1511,2024-04-16,Customer 28,North,Sports,Dumbbell Set,4,53.83,215.32
1731,2024-06-06,Customer 51,South,Books,Cookbook,4,18.83,75.32
1996,2024-08-09,Customer 25,South,Apparel,Cotton T-Shirt,1,44.79,44.79
1887,2024-07-15,Customer 15,South,Home & Kitchen,Coffee Maker,3,87.94,263.82
1117,2024-01-27,Customer 1,West,Sports,Cycling Helmet,3,56.89,170.67
2025,2024-08-15,Customer 9,South,Apparel,Wool Sweater,4,47.64,190.56
1113,2024-01-25,Customer 49,East,Electronics,4K Monitor,2,134.62,269.24
1545,2024-04-23,Customer 47,North,Home & Kitchen,Blender,2,58.24,116.48
1165,2024-02-06,Customer 44,South,Apparel,Running Shoes,2,45.47,90.94
1184,2024-02-09,Customer 13,South,Sports,Dumbbell Set,2,69.37,138.74
2396,2024-11-07,Customer 8,North,Apparel,Cotton T-Shirt,2,58.37,158.3
1274,2024-02-27,Customer 16,East,Books,Fiction Novel,2,15.28,30.56
2001,2024-08-10,Customer 49,South,Electronics,Bluetooth Speaker,1,119.19,119.19
1704,2024-05-29,Customer 41,East,Sports,Yoga Mat,1,58.85,58.85
2024,2024-08-14,Customer 8,North,Books,Cookbook,2,17.5,35.0
2590,2024-12-22,Customer 15,East,Books,Biography,3,19.21,94.37
2564,2024-12-16,Customer 57,South,Home & Kitchen,Air Fryer,1,59.86,88.4
2524,2024-12-07,Customer 5,West,Books,Cookbook,2,20.22,67.95
1383,2024-03-22,Customer 46,South,Apparel,Cotton T-Shirt,3,56.84,170.52
2429,2024-11-15,Customer 32,North,Electronics,Wireless Earbuds,1,115.78,159.99
1561,2024-04-27,Customer 55,North,Sports,Yoga Mat,3,53.8,161.4
1862,2024-07-08,Customer 36,North,Apparel,Running Shoes,4,42.19,168.76
2044,2024-08-19,Customer 37,South,Home & Kitchen,Air Fryer,1,67.04,67.04
1176,2024-02-07,Customer 19,West,Books,Self-Help Guide,3,18.49,55.47
2359,2024-10-29,Customer 8,South,Sports,Yoga Mat,4,68.59,274.36
1379,2024-03-20,Customer 23,East,Sports,Dumbbell Set,2,51.93,103.86
2569,2024-12-18,Customer 52,West,Electronics,4K Monitor,3,139.17,559.19
2195,2024-09-23,Customer 25,West,Sports,Dumbbell Set,3,49.7,149.1
2016,2024-08-13,Customer 28,South,Books,Self-Help Guide,1,18.1,18.1
1519,2024-04-18,Customer 55,South,Books,Self-Help Guide,1,21.47,21.47
1830,2024-06-29,Customer 8,East,Electronics,Bluetooth Speaker,3,122.48,367.44
1507,2024-04-15,Customer 52,South,Sports,Dumbbell Set,3,49.89,149.67
2176,2024-09-19,Customer 8,West,Electronics,Laptop Stand,1,152.69,152.69
1413,2024-03-28,Customer 55,South,Books,Fiction Novel,2,18.37,36.74
1622,2024-05-10,Customer 8,East,Apparel,Denim Jacket,3,47.06,141.18
1872,2024-07-10,Customer 38,East,Books,Self-Help Guide,3,20.45,61.35
2605,2024-12-25,Customer 26,South,Electronics,Laptop Stand,3,126.94,515.06
1858,2024-07-07,Customer 54,North,Electronics,4K Monitor,4,96.36,385.44
1641,2024-05-16,,West,Sports,Dumbbell Set,2,57.96,115.92
2340,2024-10-25,Customer 45,North,Apparel,Denim Jacket,4,42.19,168.76
1258,2024-02-25,Customer 57,West,Sports,Dumbbell Set,2,46.65,93.3
1834,2024-06-30,Customer 35,South,Books,Self-Help Guide,4,19.77,79.08
1662,2024-05-21,Customer 60,North,Apparel,Wool Sweater,1,50.72,50.72
2498,2024-12-02,Customer 8,North,Books,Fiction Novel,4,14.99,101.53
1337,2024-03-11,Customer 52,East,Home & Kitchen,Blender,4,68.54,274.16
2562,2024-12-16,Customer 60,North,Apparel,Denim Jacket,3,36.58,146.19
2528,2024-12-08,Customer 32,North,Electronics,Bluetooth Speaker,1,104.87,174.0
1398,2024-03-25,Customer 35,South,Home & Kitchen,Blender,2,73.7,147.4
2447,2024-11-19,Customer 56,East,Books,Fiction Novel,4,17.07,114.43
1605,2024-05-07,Customer 14,South,Books,Biography,4,22.67,90.68
1480,2024-04-11,Customer 52,South,Sports,Tennis Racket,4,56.42,225.68
2446,2024-11-19,Customer 4,East,Sports,Cycling Helmet,3,44.46,202.69
2143,2024-09-12,Customer 40,West,Home & Kitchen,Coffee Maker,1,75.12,75.12
1917,2024-07-22,Customer 5,South,Books,Cookbook,1,22.36,22.36
2017,2024-08-13,Customer 32,South,Apparel,Running Shoes,2,49.52,99.04
1875,2024-07-11,Customer 55,West,Home & Kitchen,Coffee Maker,1,64.44,64.44
1659,2024-05-20,Customer 52,South,Electronics,4K Monitor,3,136.99,410.97
2021,2024-08-14,Customer 40,North,Electronics,Laptop Stand,2,148.68,297.36
1789,2024-06-20,Customer 36,West,Books,Fiction Novel,4,15.34,61.36
1256,2024-02-24,Customer 50,South,Home & Kitchen,Blender,1,80.94,80.94
1968,2024-08-03,Customer 2,East,Home & Kitchen,Coffee Maker,3,64.37,193.11
1952,2024-07-31,Customer 13,West,Sports,Cycling Helmet,2,51.21,102.42
2273,2024-10-10,Customer 28,South,Books,Cookbook,3,17.5,52.5
